"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-20","CPI","TOT","AGRWTH","M","2021-03",3.163711,
"G-20","CPI","TOT","AGRWTH","M","2021-04",3.832168,
"G-20","CPI","TOT","AGRWTH","M","2021-05",4.356644,
"G-20","CPI","TOT","AGRWTH","M","2021-06",4.464769,
"G-20","CPI","TOT","AGRWTH","M","2021-07",4.564926,
"G-20","CPI","TOT","AGRWTH","M","2021-08",4.470521,
"G-20","CPI","TOT","AGRWTH","M","2021-09",4.614241,
"G-20","CPI","TOT","AGRWTH","M","2021-10",5.224842,
"G-20","CPI","TOT","AGRWTH","M","2021-11",5.85168,
"G-20","CPI","TOT","AGRWTH","M","2021-12",6.145003,
"G-20","CPI","TOT","AGRWTH","M","2022-01",6.486118,
"G-20","CPI","TOT","AGRWTH","M","2022-02",6.801719,
"G-20","CPI","TOT","AGRWTH","M","2022-03",7.900509,
"G-20","CPI","TOT","AGRWTH","M","2022-04",8.518237,
"G-20","CPI","TOT","AGRWTH","M","2022-05",8.855436,
"G-20","CPI","TOT","AGRWTH","M","2022-06",9.249367,
"G-20","CPI","TOT","AGRWTH","M","2022-07",9.216997,
"G-20","CPI","TOT","AGRWTH","M","2022-08",9.201108,
"EU27_2020","CPI","TOT","AGRWTH","M","2019-10",1,
"EU27_2020","CPI","TOT","AGRWTH","M","2019-11",1.3,
"EU27_2020","CPI","TOT","AGRWTH","M","2019-12",1.6,
"EU27_2020","CPI","TOT","AGRWTH","M","2020-01",1.7,
"EU27_2020","CPI","TOT","AGRWTH","M","2020-02",1.6,
"EU27_2020","CPI","TOT","AGRWTH","M","2020-03",1.1,
"EU27_2020","CPI","TOT","AGRWTH","M","2020-04",0.6,
"EU27_2020","CPI","TOT","AGRWTH","M","2020-05",0.5,
"EU27_2020","CPI","TOT","AGRWTH","M","2020-06",0.7,
"EU27_2020","CPI","TOT","AGRWTH","M","2020-07",0.8,
"EU27_2020","CPI","TOT","AGRWTH","M","2020-08",0.4,
"EU27_2020","CPI","TOT","AGRWTH","M","2020-09",0.2,
"EU27_2020","CPI","TOT","AGRWTH","M","2020-10",0.2,
"EU27_2020","CPI","TOT","AGRWTH","M","2020-11",0.2,
"EU27_2020","CPI","TOT","AGRWTH","M","2020-12",0.2,
"EU27_2020","CPI","TOT","AGRWTH","M","2021-01",1.2,
"EU27_2020","CPI","TOT","AGRWTH","M","2021-02",1.3,
"EU27_2020","CPI","TOT","AGRWTH","M","2021-03",1.7,
"EU27_2020","CPI","TOT","AGRWTH","M","2021-04",2,
"EU27_2020","CPI","TOT","AGRWTH","M","2021-05",2.3,
"EU27_2020","CPI","TOT","AGRWTH","M","2021-06",2.2,
"EU27_2020","CPI","TOT","AGRWTH","M","2021-07",2.5,
"EU27_2020","CPI","TOT","AGRWTH","M","2021-08",3.2,
"EU27_2020","CPI","TOT","AGRWTH","M","2021-09",3.6,
"EU27_2020","CPI","TOT","AGRWTH","M","2021-10",4.4,
"EU27_2020","CPI","TOT","AGRWTH","M","2021-11",5.2,
"EU27_2020","CPI","TOT","AGRWTH","M","2021-12",5.3,
"EU27_2020","CPI","TOT","AGRWTH","M","2022-01",5.6,
"EU27_2020","CPI","TOT","AGRWTH","M","2022-02",6.2,
"EU27_2020","CPI","TOT","AGRWTH","M","2022-03",7.8,
"EU27_2020","CPI","TOT","AGRWTH","M","2022-04",8.1,
"EU27_2020","CPI","TOT","AGRWTH","M","2022-05",8.8,
"EU27_2020","CPI","TOT","AGRWTH","M","2022-06",9.6,
"EU27_2020","CPI","TOT","AGRWTH","M","2022-07",9.8,
"EU27_2020","CPI","TOT","AGRWTH","M","2022-08",10.1,
